group,sample_id,row,col,data_kind
full_column,SYN0096,54,731,synthetic
full_column,SYN0096,55,731,synthetic
full_column,SYN0096,56,731,synthetic
full_column,SYN0096,57,731,synthetic
full_column,SYN0096,58,731,synthetic
full_column,SYN0096,59,731,synthetic
full_column,SYN0096,60,731,synthetic
full_column,SYN0096,61,731,synthetic
full_column,SYN0096,62,731,synthetic
full_column,SYN0096,63,731,synthetic
full_column,SYN0096,64,731,synthetic
full_column,SYN0096,65,731,synthetic
full_column,SYN0096,66,731,synthetic
full_column,SYN0096,67,731,synthetic
full_column,SYN0096,68,731,synthetic
full_column,SYN0096,69,731,synthetic
full_column,SYN0096,70,731,synthetic
full_column,SYN0096,71,731,synthetic
full_column,SYN0096,72,731,synthetic
full_column,SYN0096,73,731,synthetic
full_column,SYN0096,74,731,synthetic
full_column,SYN0096,75,731,synthetic
full_column,SYN0096,76,731,synthetic
full_column,SYN0096,77,731,synthetic
full_column,SYN0096,78,731,synthetic
full_column,SYN0096,79,731,synthetic
full_column,SYN0096,80,731,synthetic
full_column,SYN0096,81,731,synthetic
full_column,SYN0096,82,731,synthetic
full_column,SYN0096,83,731,synthetic
full_column,SYN0096,84,731,synthetic
full_column,SYN0096,85,731,synthetic
full_column,SYN0096,86,731,synthetic
full_column,SYN0096,87,731,synthetic
full_column,SYN0096,88,731,synthetic
full_column,SYN0096,89,731,synthetic
full_column,SYN0096,90,731,synthetic
full_column,SYN0096,91,731,synthetic
full_column,SYN0096,92,731,synthetic
full_column,SYN0096,93,731,synthetic
full_column,SYN0096,94,731,synthetic
full_column,SYN0096,95,731,synthetic
full_column,SYN0096,96,731,synthetic
full_column,SYN0096,97,731,synthetic
full_column,SYN0096,98,731,synthetic
full_column,SYN0096,99,731,synthetic
full_column,SYN0096,100,731,synthetic
full_column,SYN0096,101,731,synthetic
full_column,SYN0096,102,731,synthetic
full_column,SYN0096,103,731,synthetic
full_column,SYN0096,104,731,synthetic
full_column,SYN0096,105,731,synthetic
full_column,SYN0096,106,731,synthetic
full_column,SYN0096,107,731,synthetic
full_column,SYN0096,108,731,synthetic
full_column,SYN0096,109,731,synthetic
full_column,SYN0096,110,731,synthetic
full_column,SYN0096,111,731,synthetic
full_column,SYN0096,112,731,synthetic
full_column,SYN0096,113,731,synthetic
full_column,SYN0096,114,731,synthetic
full_column,SYN0096,115,731,synthetic
full_column,SYN0096,116,731,synthetic
full_column,SYN0096,117,731,synthetic
full_column,SYN0096,118,731,synthetic
full_column,SYN0096,119,731,synthetic
full_column,SYN0096,120,731,synthetic
full_column,SYN0096,121,731,synthetic
full_column,SYN0096,122,731,synthetic
full_column,SYN0096,123,731,synthetic
full_column,SYN0096,124,731,synthetic
full_column,SYN0096,125,731,synthetic
full_column,SYN0096,126,731,synthetic
full_column,SYN0096,127,731,synthetic
full_column,SYN0096,128,731,synthetic
full_column,SYN0096,129,731,synthetic
full_column,SYN0096,130,731,synthetic
full_column,SYN0096,131,731,synthetic
full_column,SYN0096,132,731,synthetic
full_column,SYN0096,133,731,synthetic
full_column,SYN0096,134,731,synthetic
full_column,SYN0096,135,731,synthetic
full_column,SYN0096,136,731,synthetic
full_column,SYN0096,137,731,synthetic
full_column,SYN0096,138,731,synthetic
full_column,SYN0096,139,731,synthetic
full_column,SYN0096,140,731,synthetic
full_column,SYN0096,141,731,synthetic
full_column,SYN0096,142,731,synthetic
full_column,SYN0096,143,731,synthetic
full_column,SYN0096,144,731,synthetic
full_column,SYN0096,145,731,synthetic
full_column,SYN0096,146,731,synthetic
full_column,SYN0096,147,731,synthetic
full_column,SYN0096,148,731,synthetic
full_column,SYN0096,149,731,synthetic
full_column,SYN0096,150,731,synthetic
full_column,SYN0096,151,731,synthetic
full_column,SYN0096,152,731,synthetic
full_column,SYN0096,153,731,synthetic
full_column,SYN0096,154,731,synthetic
full_column,SYN0096,155,731,synthetic
full_column,SYN0096,156,731,synthetic
full_column,SYN0096,157,731,synthetic
full_column,SYN0096,158,731,synthetic
full_column,SYN0096,159,731,synthetic
full_column,SYN0096,160,731,synthetic
full_column,SYN0096,161,731,synthetic
full_column,SYN0096,162,731,synthetic
full_column,SYN0096,163,731,synthetic
full_column,SYN0096,164,731,synthetic
full_column,SYN0096,165,731,synthetic
full_column,SYN0096,166,731,synthetic
full_column,SYN0096,167,731,synthetic
full_column,SYN0096,168,731,synthetic
full_column,SYN0096,169,731,synthetic
full_column,SYN0096,170,731,synthetic
full_column,SYN0096,171,731,synthetic
full_column,SYN0096,172,731,synthetic
full_column,SYN0096,173,731,synthetic
full_column,SYN0096,174,731,synthetic
full_column,SYN0096,175,731,synthetic
full_column,SYN0096,176,731,synthetic
full_column,SYN0096,177,731,synthetic
full_column,SYN0096,178,731,synthetic
full_column,SYN0096,179,731,synthetic
full_column,SYN0096,180,731,synthetic
full_column,SYN0096,181,731,synthetic
full_column,SYN0096,182,731,synthetic
full_column,SYN0096,183,731,synthetic
full_column,SYN0096,184,731,synthetic
full_column,SYN0096,185,731,synthetic
full_column,SYN0096,186,731,synthetic
full_column,SYN0096,187,731,synthetic
full_column,SYN0096,188,731,synthetic
full_column,SYN0096,189,731,synthetic
full_column,SYN0096,190,731,synthetic
full_column,SYN0096,191,731,synthetic
full_column,SYN0096,192,731,synthetic
full_column,SYN0096,193,731,synthetic
full_column,SYN0096,194,731,synthetic
full_column,SYN0096,195,731,synthetic
full_column,SYN0096,196,731,synthetic
full_column,SYN0096,197,731,synthetic
full_column,SYN0096,198,731,synthetic
full_column,SYN0096,199,731,synthetic
full_column,SYN0096,200,731,synthetic
full_column,SYN0096,201,731,synthetic
full_column,SYN0096,202,731,synthetic
full_column,SYN0096,203,731,synthetic
full_column,SYN0096,204,731,synthetic
full_column,SYN0096,205,731,synthetic
full_column,SYN0096,206,731,synthetic
full_column,SYN0096,207,731,synthetic
full_column,SYN0096,208,731,synthetic
full_column,SYN0096,209,731,synthetic
full_column,SYN0096,210,731,synthetic
full_column,SYN0096,211,731,synthetic
full_column,SYN0096,212,731,synthetic
full_column,SYN0096,213,731,synthetic
full_column,SYN0096,214,731,synthetic
full_column,SYN0096,215,731,synthetic
full_column,SYN0096,216,731,synthetic
full_column,SYN0096,217,731,synthetic
full_column,SYN0096,218,731,synthetic
full_column,SYN0096,219,731,synthetic
full_column,SYN0096,220,731,synthetic
full_column,SYN0096,221,731,synthetic
full_column,SYN0096,222,731,synthetic
full_column,SYN0096,223,731,synthetic
full_column,SYN0096,224,731,synthetic
full_column,SYN0096,225,731,synthetic
full_column,SYN0096,226,731,synthetic
full_column,SYN0096,227,731,synthetic
full_column,SYN0096,228,731,synthetic
full_column,SYN0096,229,731,synthetic
full_column,SYN0096,230,731,synthetic
full_column,SYN0096,231,731,synthetic
full_column,SYN0096,232,731,synthetic
full_column,SYN0096,233,731,synthetic
full_column,SYN0096,234,731,synthetic
full_column,SYN0096,235,731,synthetic
full_column,SYN0096,236,731,synthetic
full_column,SYN0096,237,731,synthetic
full_column,SYN0096,238,731,synthetic
full_column,SYN0096,239,731,synthetic
full_column,SYN0096,240,731,synthetic
full_column,SYN0096,241,731,synthetic
full_column,SYN0096,242,731,synthetic
full_column,SYN0096,243,731,synthetic
full_column,SYN0096,244,731,synthetic
full_column,SYN0096,245,731,synthetic
full_column,SYN0096,246,731,synthetic
full_column,SYN0096,247,731,synthetic
full_column,SYN0096,248,731,synthetic
full_column,SYN0096,249,731,synthetic
full_column,SYN0096,250,731,synthetic
full_column,SYN0096,251,731,synthetic
full_column,SYN0096,252,731,synthetic
full_column,SYN0096,253,731,synthetic
full_column,SYN0096,254,731,synthetic
full_column,SYN0096,255,731,synthetic
full_column,SYN0096,256,731,synthetic
full_column,SYN0096,257,731,synthetic
full_column,SYN0096,258,731,synthetic
full_column,SYN0096,259,731,synthetic
full_column,SYN0096,260,731,synthetic
full_column,SYN0096,261,731,synthetic
full_column,SYN0096,262,731,synthetic
full_column,SYN0096,263,731,synthetic
full_column,SYN0096,264,731,synthetic
full_column,SYN0096,265,731,synthetic
full_column,SYN0096,266,731,synthetic
full_column,SYN0096,267,731,synthetic
full_column,SYN0096,268,731,synthetic
full_column,SYN0096,269,731,synthetic
full_column,SYN0096,270,731,synthetic
full_column,SYN0096,271,731,synthetic
full_column,SYN0096,272,731,synthetic
full_column,SYN0096,273,731,synthetic
full_column,SYN0096,274,731,synthetic
full_column,SYN0096,275,731,synthetic
full_column,SYN0096,276,731,synthetic
full_column,SYN0096,277,731,synthetic
full_column,SYN0096,278,731,synthetic
full_column,SYN0096,279,731,synthetic
full_column,SYN0096,280,731,synthetic
full_column,SYN0096,281,731,synthetic
full_column,SYN0096,282,731,synthetic
full_column,SYN0096,283,731,synthetic
full_column,SYN0096,284,731,synthetic
full_column,SYN0096,285,731,synthetic
full_column,SYN0096,286,731,synthetic
full_column,SYN0096,287,731,synthetic
full_column,SYN0096,288,731,synthetic
full_column,SYN0096,289,731,synthetic
full_column,SYN0096,290,731,synthetic
full_column,SYN0096,291,731,synthetic
full_column,SYN0096,292,731,synthetic
full_column,SYN0096,293,731,synthetic
full_column,SYN0096,294,731,synthetic
full_column,SYN0096,295,731,synthetic
full_column,SYN0096,296,731,synthetic
full_column,SYN0096,297,731,synthetic
full_column,SYN0096,298,731,synthetic
full_column,SYN0096,299,731,synthetic
full_column,SYN0096,300,731,synthetic
full_column,SYN0096,301,731,synthetic
full_column,SYN0096,302,731,synthetic
full_column,SYN0096,303,731,synthetic
full_column,SYN0096,304,731,synthetic
full_column,SYN0096,305,731,synthetic
full_column,SYN0096,306,731,synthetic
full_column,SYN0096,307,731,synthetic
full_column,SYN0096,308,731,synthetic
full_column,SYN0096,309,731,synthetic
full_column,SYN0096,310,731,synthetic
full_column,SYN0096,311,731,synthetic
full_column,SYN0096,312,731,synthetic
full_column,SYN0096,313,731,synthetic
full_column,SYN0096,314,731,synthetic
full_column,SYN0096,315,731,synthetic
full_column,SYN0096,316,731,synthetic
full_column,SYN0096,317,731,synthetic
full_column,SYN0096,318,731,synthetic
full_column,SYN0096,319,731,synthetic
full_column,SYN0096,320,731,synthetic
full_column,SYN0096,321,731,synthetic
full_column,SYN0096,322,731,synthetic
full_column,SYN0096,323,731,synthetic
full_column,SYN0096,324,731,synthetic
full_column,SYN0096,325,731,synthetic
full_column,SYN0096,326,731,synthetic
full_column,SYN0096,327,731,synthetic
full_column,SYN0096,328,731,synthetic
full_column,SYN0096,329,731,synthetic
full_column,SYN0096,330,731,synthetic
full_column,SYN0096,331,731,synthetic
full_column,SYN0096,332,731,synthetic
full_column,SYN0096,333,731,synthetic
full_column,SYN0096,334,731,synthetic
full_column,SYN0096,335,731,synthetic
full_column,SYN0096,336,731,synthetic
full_column,SYN0096,337,731,synthetic
full_column,SYN0096,338,731,synthetic
full_column,SYN0096,339,731,synthetic
full_column,SYN0096,340,731,synthetic
full_column,SYN0096,341,731,synthetic
full_column,SYN0096,342,731,synthetic
full_column,SYN0096,343,731,synthetic
full_column,SYN0096,344,731,synthetic
full_column,SYN0096,345,731,synthetic
full_column,SYN0096,346,731,synthetic
full_column,SYN0096,347,731,synthetic
full_column,SYN0096,348,731,synthetic
full_column,SYN0096,349,731,synthetic
full_column,SYN0096,350,731,synthetic
full_column,SYN0096,351,731,synthetic
full_column,SYN0096,352,731,synthetic
full_column,SYN0096,353,731,synthetic
full_column,SYN0096,354,731,synthetic
full_column,SYN0096,355,731,synthetic
full_column,SYN0096,356,731,synthetic
full_column,SYN0096,357,731,synthetic
full_column,SYN0096,358,731,synthetic
full_column,SYN0096,359,731,synthetic
full_column,SYN0096,360,731,synthetic
full_column,SYN0096,361,731,synthetic
full_column,SYN0096,362,731,synthetic
full_column,SYN0096,363,731,synthetic
full_column,SYN0096,364,731,synthetic
full_column,SYN0096,365,731,synthetic
full_column,SYN0096,366,731,synthetic
full_column,SYN0096,367,731,synthetic
full_column,SYN0096,368,731,synthetic
full_column,SYN0096,369,731,synthetic
full_column,SYN0096,370,731,synthetic
full_column,SYN0096,371,731,synthetic
full_column,SYN0096,372,731,synthetic
full_column,SYN0096,373,731,synthetic
full_column,SYN0096,374,731,synthetic
full_column,SYN0096,375,731,synthetic
full_column,SYN0096,376,731,synthetic
full_column,SYN0096,377,731,synthetic
full_column,SYN0096,378,731,synthetic
full_column,SYN0096,379,731,synthetic
full_column,SYN0096,380,731,synthetic
full_column,SYN0096,381,731,synthetic
full_column,SYN0096,382,731,synthetic
full_column,SYN0096,383,731,synthetic
full_column,SYN0096,384,731,synthetic
full_column,SYN0096,385,731,synthetic
full_column,SYN0096,386,731,synthetic
full_column,SYN0096,387,731,synthetic
full_column,SYN0096,388,731,synthetic
full_column,SYN0096,389,731,synthetic
full_column,SYN0096,390,731,synthetic
full_column,SYN0096,391,731,synthetic
full_column,SYN0096,392,731,synthetic
full_column,SYN0096,393,731,synthetic
full_column,SYN0096,394,731,synthetic
full_column,SYN0096,395,731,synthetic
full_column,SYN0096,396,731,synthetic
full_column,SYN0096,397,731,synthetic
full_column,SYN0096,398,731,synthetic
full_column,SYN0096,399,731,synthetic
full_column,SYN0096,400,731,synthetic
full_column,SYN0096,401,731,synthetic
full_column,SYN0096,402,731,synthetic
full_column,SYN0096,403,731,synthetic
full_column,SYN0096,404,731,synthetic
full_column,SYN0096,405,731,synthetic
full_column,SYN0096,406,731,synthetic
full_column,SYN0096,407,731,synthetic
full_column,SYN0096,408,731,synthetic
full_column,SYN0096,409,731,synthetic
full_column,SYN0096,410,731,synthetic
full_column,SYN0096,411,731,synthetic
full_column,SYN0096,412,731,synthetic
full_column,SYN0096,413,731,synthetic
full_column,SYN0096,414,731,synthetic
full_column,SYN0096,415,731,synthetic
full_column,SYN0096,416,731,synthetic
full_column,SYN0096,417,731,synthetic
full_column,SYN0096,418,731,synthetic
full_column,SYN0096,419,731,synthetic
full_column,SYN0096,420,731,synthetic
full_column,SYN0096,421,731,synthetic
full_column,SYN0096,422,731,synthetic
full_column,SYN0096,423,731,synthetic
full_column,SYN0096,424,731,synthetic
full_column,SYN0096,425,731,synthetic
full_column,SYN0096,426,731,synthetic
full_column,SYN0096,427,731,synthetic
full_column,SYN0096,428,731,synthetic
full_column,SYN0096,429,731,synthetic
full_column,SYN0096,430,731,synthetic
full_column,SYN0096,431,731,synthetic
full_column,SYN0096,432,731,synthetic
full_column,SYN0096,433,731,synthetic
full_column,SYN0096,434,731,synthetic
full_column,SYN0096,435,731,synthetic
full_column,SYN0096,436,731,synthetic
full_column,SYN0096,437,731,synthetic
full_column,SYN0096,438,731,synthetic
full_column,SYN0096,439,731,synthetic
full_column,SYN0096,440,731,synthetic
full_column,SYN0096,441,731,synthetic
full_column,SYN0096,442,731,synthetic
full_column,SYN0096,443,731,synthetic
full_column,SYN0096,444,731,synthetic
full_column,SYN0096,445,731,synthetic
full_column,SYN0096,446,731,synthetic
full_column,SYN0096,447,731,synthetic
full_column,SYN0096,448,731,synthetic
full_column,SYN0096,449,731,synthetic
full_column,SYN0096,450,731,synthetic
full_column,SYN0096,451,731,synthetic
full_column,SYN0096,452,731,synthetic
full_column,SYN0096,453,731,synthetic
full_column,SYN0096,454,731,synthetic
full_column,SYN0096,455,731,synthetic
full_column,SYN0096,456,731,synthetic
full_column,SYN0096,457,731,synthetic
full_column,SYN0096,458,731,synthetic
full_column,SYN0096,459,731,synthetic
full_column,SYN0096,460,731,synthetic
full_column,SYN0096,461,731,synthetic
full_column,SYN0096,462,731,synthetic
full_column,SYN0096,463,731,synthetic
full_column,SYN0096,464,731,synthetic
full_column,SYN0096,465,731,synthetic
full_column,SYN0096,466,731,synthetic
full_column,SYN0096,467,731,synthetic
full_column,SYN0096,468,731,synthetic
full_column,SYN0096,469,731,synthetic
full_column,SYN0096,470,731,synthetic
full_column,SYN0096,471,731,synthetic
full_column,SYN0096,472,731,synthetic
full_column,SYN0096,473,731,synthetic
full_column,SYN0096,474,731,synthetic
full_column,SYN0096,475,731,synthetic
full_column,SYN0096,476,731,synthetic
full_column,SYN0096,477,731,synthetic
full_column,SYN0096,478,731,synthetic
full_column,SYN0096,479,731,synthetic
full_column,SYN0096,480,731,synthetic
full_column,SYN0096,481,731,synthetic
full_column,SYN0096,482,731,synthetic
full_column,SYN0096,483,731,synthetic
full_column,SYN0096,484,731,synthetic
full_column,SYN0096,485,731,synthetic
full_column,SYN0096,486,731,synthetic
full_column,SYN0096,487,731,synthetic
full_column,SYN0096,488,731,synthetic
full_column,SYN0096,489,731,synthetic
full_column,SYN0096,490,731,synthetic
full_column,SYN0096,491,731,synthetic
full_column,SYN0096,492,731,synthetic
full_column,SYN0096,493,731,synthetic
full_column,SYN0096,494,731,synthetic
full_column,SYN0096,495,731,synthetic
full_column,SYN0096,496,731,synthetic
full_column,SYN0096,497,731,synthetic
full_column,SYN0096,498,731,synthetic
full_column,SYN0096,499,731,synthetic
full_column,SYN0096,500,731,synthetic
full_column,SYN0096,501,731,synthetic
full_column,SYN0096,502,731,synthetic
full_column,SYN0096,503,731,synthetic
full_column,SYN0096,504,731,synthetic
full_column,SYN0096,505,731,synthetic
full_column,SYN0096,506,731,synthetic
full_column,SYN0096,507,731,synthetic
full_column,SYN0096,508,731,synthetic
full_column,SYN0096,509,731,synthetic
full_column,SYN0096,510,731,synthetic
full_column,SYN0096,511,731,synthetic
full_column,SYN0096,512,731,synthetic
full_column,SYN0096,513,731,synthetic
full_column,SYN0096,514,731,synthetic
full_column,SYN0096,515,731,synthetic
full_column,SYN0096,516,731,synthetic
full_column,SYN0096,517,731,synthetic
full_column,SYN0096,518,731,synthetic
full_column,SYN0096,519,731,synthetic
full_column,SYN0096,520,731,synthetic
full_column,SYN0096,521,731,synthetic
full_column,SYN0096,522,731,synthetic
full_column,SYN0096,523,731,synthetic
full_column,SYN0096,524,731,synthetic
full_column,SYN0096,525,731,synthetic
full_column,SYN0096,526,731,synthetic
full_column,SYN0096,527,731,synthetic
full_column,SYN0096,528,731,synthetic
full_column,SYN0096,529,731,synthetic
full_column,SYN0096,530,731,synthetic
full_column,SYN0096,531,731,synthetic
full_column,SYN0096,532,731,synthetic
full_column,SYN0096,533,731,synthetic
full_column,SYN0096,534,731,synthetic
full_column,SYN0096,535,731,synthetic
full_column,SYN0096,536,731,synthetic
full_column,SYN0096,537,731,synthetic
full_column,SYN0096,538,731,synthetic
full_column,SYN0096,539,731,synthetic
full_column,SYN0096,540,731,synthetic
full_column,SYN0096,541,731,synthetic
full_column,SYN0096,542,731,synthetic
full_column,SYN0096,543,731,synthetic
full_column,SYN0096,544,731,synthetic
full_column,SYN0096,545,731,synthetic
full_column,SYN0096,546,731,synthetic
full_column,SYN0096,547,731,synthetic
full_column,SYN0096,548,731,synthetic
full_column,SYN0096,549,731,synthetic
full_column,SYN0096,550,731,synthetic
full_column,SYN0096,551,731,synthetic
full_column,SYN0096,552,731,synthetic
full_column,SYN0096,553,731,synthetic
full_column,SYN0096,554,731,synthetic
full_column,SYN0096,555,731,synthetic
full_column,SYN0096,556,731,synthetic
full_column,SYN0096,557,731,synthetic
full_column,SYN0096,558,731,synthetic
full_column,SYN0096,559,731,synthetic
full_column,SYN0096,560,731,synthetic
full_column,SYN0096,561,731,synthetic
full_column,SYN0096,562,731,synthetic
full_column,SYN0096,563,731,synthetic
full_column,SYN0096,564,731,synthetic
full_column,SYN0096,565,731,synthetic
full_column,SYN0096,566,731,synthetic
full_column,SYN0096,567,731,synthetic
full_column,SYN0096,568,731,synthetic
full_column,SYN0096,569,731,synthetic
full_column,SYN0096,570,731,synthetic
full_column,SYN0096,571,731,synthetic
full_column,SYN0096,572,731,synthetic
full_column,SYN0096,573,731,synthetic
full_column,SYN0096,574,731,synthetic
full_column,SYN0096,575,731,synthetic
full_column,SYN0096,576,731,synthetic
full_column,SYN0096,577,731,synthetic
full_column,SYN0096,578,731,synthetic
full_column,SYN0096,579,731,synthetic
full_column,SYN0096,580,731,synthetic
full_column,SYN0096,581,731,synthetic
full_column,SYN0096,582,731,synthetic
full_column,SYN0096,583,731,synthetic
full_column,SYN0096,584,731,synthetic
full_column,SYN0096,585,731,synthetic
full_column,SYN0096,586,731,synthetic
full_column,SYN0096,587,731,synthetic
full_column,SYN0096,588,731,synthetic
full_column,SYN0096,589,731,synthetic
full_column,SYN0096,590,731,synthetic
full_column,SYN0096,591,731,synthetic
full_column,SYN0096,592,731,synthetic
full_column,SYN0096,593,731,synthetic
full_column,SYN0096,594,731,synthetic
full_column,SYN0096,595,731,synthetic
full_column,SYN0096,596,731,synthetic
full_column,SYN0096,597,731,synthetic
full_column,SYN0096,598,731,synthetic
full_column,SYN0096,599,731,synthetic
full_column,SYN0096,600,731,synthetic
full_column,SYN0096,601,731,synthetic
full_column,SYN0096,602,731,synthetic
full_column,SYN0096,603,731,synthetic
full_column,SYN0096,604,731,synthetic
full_column,SYN0096,605,731,synthetic
full_column,SYN0096,606,731,synthetic
full_column,SYN0096,607,731,synthetic
full_column,SYN0096,608,731,synthetic
full_column,SYN0096,609,731,synthetic
full_column,SYN0096,610,731,synthetic
full_column,SYN0096,611,731,synthetic
full_column,SYN0096,612,731,synthetic
full_column,SYN0096,613,731,synthetic
full_column,SYN0096,614,731,synthetic
full_column,SYN0096,615,731,synthetic
full_column,SYN0096,616,731,synthetic
full_column,SYN0096,617,731,synthetic
full_column,SYN0096,618,731,synthetic
full_column,SYN0096,619,731,synthetic
full_column,SYN0096,620,731,synthetic
full_column,SYN0096,621,731,synthetic
full_column,SYN0096,622,731,synthetic
full_column,SYN0096,623,731,synthetic
full_column,SYN0096,624,731,synthetic
full_column,SYN0096,625,731,synthetic
full_column,SYN0096,626,731,synthetic
full_column,SYN0096,627,731,synthetic
full_column,SYN0096,628,731,synthetic
full_column,SYN0096,629,731,synthetic
full_column,SYN0096,630,731,synthetic
full_column,SYN0096,631,731,synthetic
full_column,SYN0096,632,731,synthetic
full_column,SYN0096,633,731,synthetic
full_column,SYN0096,634,731,synthetic
full_column,SYN0096,635,731,synthetic
full_column,SYN0096,636,731,synthetic
full_column,SYN0096,637,731,synthetic
full_column,SYN0096,638,731,synthetic
full_column,SYN0096,639,731,synthetic
full_column,SYN0096,640,731,synthetic
full_column,SYN0096,641,731,synthetic
full_column,SYN0096,642,731,synthetic
full_column,SYN0096,643,731,synthetic
full_column,SYN0096,644,731,synthetic
full_column,SYN0096,645,731,synthetic
full_column,SYN0096,646,731,synthetic
full_column,SYN0096,647,731,synthetic
full_column,SYN0096,648,731,synthetic
full_column,SYN0096,649,731,synthetic
full_column,SYN0096,650,731,synthetic
full_column,SYN0096,651,731,synthetic
full_column,SYN0096,652,731,synthetic
full_column,SYN0096,653,731,synthetic
full_column,SYN0096,654,731,synthetic
full_column,SYN0096,655,731,synthetic
full_column,SYN0096,656,731,synthetic
full_column,SYN0096,657,731,synthetic
full_column,SYN0096,658,731,synthetic
full_column,SYN0096,659,731,synthetic
full_column,SYN0096,660,731,synthetic
full_column,SYN0096,661,731,synthetic
full_column,SYN0096,662,731,synthetic
full_column,SYN0096,663,731,synthetic
full_column,SYN0096,664,731,synthetic
full_column,SYN0096,665,731,synthetic
full_column,SYN0096,666,731,synthetic
full_column,SYN0096,667,731,synthetic
full_column,SYN0096,668,731,synthetic
full_column,SYN0096,669,731,synthetic
full_column,SYN0096,670,731,synthetic
full_column,SYN0096,671,731,synthetic
full_column,SYN0096,672,731,synthetic
full_column,SYN0096,673,731,synthetic
full_column,SYN0096,674,731,synthetic
full_column,SYN0096,675,731,synthetic
full_column,SYN0096,676,731,synthetic
full_column,SYN0096,677,731,synthetic
full_column,SYN0096,678,731,synthetic
full_column,SYN0096,679,731,synthetic
full_column,SYN0096,680,731,synthetic
full_column,SYN0096,681,731,synthetic
full_column,SYN0096,682,731,synthetic
full_column,SYN0096,683,731,synthetic
full_column,SYN0096,684,731,synthetic
full_column,SYN0096,685,731,synthetic
full_column,SYN0096,686,731,synthetic
full_column,SYN0096,687,731,synthetic
full_column,SYN0096,688,731,synthetic
full_column,SYN0096,689,731,synthetic
full_column,SYN0096,690,731,synthetic
full_column,SYN0096,691,731,synthetic
full_column,SYN0096,692,731,synthetic
full_column,SYN0096,693,731,synthetic
full_column,SYN0096,694,731,synthetic
full_column,SYN0096,695,731,synthetic
full_column,SYN0096,696,731,synthetic
full_column,SYN0096,697,731,synthetic
full_column,SYN0096,698,731,synthetic
full_column,SYN0096,699,731,synthetic
full_column,SYN0096,700,731,synthetic
full_column,SYN0096,701,731,synthetic
full_column,SYN0096,702,731,synthetic
full_column,SYN0096,703,731,synthetic
full_column,SYN0096,704,731,synthetic
full_column,SYN0096,705,731,synthetic
full_column,SYN0096,706,731,synthetic
full_column,SYN0096,707,731,synthetic
full_column,SYN0096,708,731,synthetic
full_column,SYN0096,709,731,synthetic
full_column,SYN0096,710,731,synthetic
full_column,SYN0096,711,731,synthetic
full_column,SYN0096,712,731,synthetic
full_column,SYN0096,713,731,synthetic
full_column,SYN0096,714,731,synthetic
full_column,SYN0096,715,731,synthetic
full_column,SYN0096,716,731,synthetic
full_column,SYN0096,717,731,synthetic
full_column,SYN0096,718,731,synthetic
full_column,SYN0096,719,731,synthetic
full_column,SYN0096,720,731,synthetic
full_column,SYN0096,721,731,synthetic
full_column,SYN0096,722,731,synthetic
full_column,SYN0096,723,731,synthetic
full_column,SYN0096,724,731,synthetic
full_column,SYN0096,725,731,synthetic
full_column,SYN0096,726,731,synthetic
full_column,SYN0096,727,731,synthetic
full_column,SYN0096,728,731,synthetic
full_column,SYN0096,729,731,synthetic
full_column,SYN0096,730,731,synthetic
full_column,SYN0096,731,731,synthetic
full_column,SYN0096,732,731,synthetic
full_column,SYN0096,733,731,synthetic
full_column,SYN0096,734,731,synthetic
full_column,SYN0096,735,731,synthetic
full_column,SYN0096,736,731,synthetic
full_column,SYN0096,737,731,synthetic
full_column,SYN0096,738,731,synthetic
full_column,SYN0096,739,731,synthetic
full_column,SYN0096,740,731,synthetic
full_column,SYN0096,741,731,synthetic
full_column,SYN0096,742,731,synthetic
full_column,SYN0096,743,731,synthetic
full_column,SYN0096,744,731,synthetic
full_column,SYN0096,745,731,synthetic
full_column,SYN0096,746,731,synthetic
full_column,SYN0096,747,731,synthetic
full_column,SYN0096,748,731,synthetic
full_column,SYN0096,749,731,synthetic
full_column,SYN0096,750,731,synthetic
full_column,SYN0096,751,731,synthetic
full_column,SYN0096,752,731,synthetic
full_column,SYN0096,753,731,synthetic
full_column,SYN0096,754,731,synthetic
full_column,SYN0096,755,731,synthetic
full_column,SYN0096,756,731,synthetic
full_column,SYN0096,757,731,synthetic
full_column,SYN0096,758,731,synthetic
full_column,SYN0096,759,731,synthetic
full_column,SYN0096,760,731,synthetic
full_column,SYN0096,761,731,synthetic
full_column,SYN0096,762,731,synthetic
full_column,SYN0096,763,731,synthetic
full_column,SYN0096,764,731,synthetic
full_column,SYN0096,765,731,synthetic
full_column,SYN0096,766,731,synthetic
full_column,SYN0096,767,731,synthetic
full_column,SYN0096,768,731,synthetic
full_column,SYN0096,769,731,synthetic
full_column,SYN0096,770,731,synthetic
full_column,SYN0096,771,731,synthetic
full_column,SYN0096,772,731,synthetic
full_column,SYN0096,773,731,synthetic
full_column,SYN0096,774,731,synthetic
full_column,SYN0096,775,731,synthetic
full_column,SYN0096,776,731,synthetic
full_column,SYN0096,777,731,synthetic
full_column,SYN0096,778,731,synthetic
full_column,SYN0096,779,731,synthetic
full_column,SYN0096,780,731,synthetic
full_column,SYN0096,781,731,synthetic
full_column,SYN0096,782,731,synthetic
full_column,SYN0096,783,731,synthetic
full_column,SYN0096,784,731,synthetic
full_column,SYN0096,785,731,synthetic
full_column,SYN0096,786,731,synthetic
full_column,SYN0096,787,731,synthetic
full_column,SYN0096,788,731,synthetic
full_column,SYN0096,789,731,synthetic
